id,annual_usage,min_order_quantity,bracket_pricing,quantity,quote_year,num_parts,cost
9423,0,0,Yes,25,0.351994946133529,2,2.17010031950185
9424,0,0,Yes,50,0.351994946133529,2,2.13024984035799
9425,0,0,Yes,100,0.351994946133529,2,2.11190343161721
9426,0,0,Yes,250,0.351994946133529,2,2.10073181804915
9427,10,1,No,1,-4.15290441599244,4,2.58772516931658
9428,226,1,Yes,1,0.351994946133529,3,1.51081750756184
9429,3936,1,No,1,0.351994946133529,2,1.22404509133872
9430,4,1,No,1,-4.15290441599244,0,5.6618682928136
9431,0,0,Yes,1,0.351994946133529,3,3.24602364834337
9432,0,0,Yes,2,0.351994946133529,3,2.74066644427347
9433,0,0,Yes,5,0.351994946133529,3,2.23882961883751
9434,0,0,Yes,10,0.351994946133529,3,1.99376036837867
9435,0,0,Yes,25,0.351994946133529,3,1.81185138881717
9436,0,0,Yes,50,0.351994946133529,3,1.75433057635643
9437,0,0,Yes,100,0.351994946133529,3,1.72749899169147
9438,0,0,Yes,250,0.351994946133529,3,1.71104752974494
9439,0,0,Yes,1,0.351994946133529,3,3.24450627072189
9440,0,0,Yes,2,0.351994946133529,3,2.73815001697503
9441,0,0,Yes,5,0.351994946133529,3,2.23466968871557
9442,0,0,Yes,10,0.351994946133529,3,1.98844210809988
9443,0,0,Yes,25,0.351994946133529,3,1.80546871628808
9444,0,0,Yes,50,0.351994946133529,3,1.74756872246453
9445,0,0,Yes,100,0.351994946133529,3,1.72055261044672
9446,0,0,Yes,250,0.351994946133529,3,1.70398551737034
9447,0,0,Yes,1,0.351994946133529,3,3.24374671762376
9448,0,0,Yes,2,0.351994946133529,3,2.73688942468276
9449,0,0,Yes,5,0.351994946133529,3,2.23258321622407
9450,0,0,Yes,10,0.351994946133529,3,1.98577233375753
9451,0,0,Yes,25,0.351994946133529,3,1.8022620377911
9452,0,0,Yes,50,0.351994946133529,3,1.74417057186447
9453,0,0,Yes,100,0.351994946133529,3,1.71706124104792
9454,0,0,Yes,250,0.351994946133529,3,1.70043572069709
9455,65000,1,No,1,-1.90045473492946,4,0.831359889064906
9456,10,0,Yes,5,-0.3988216142208,4,2.80732948913984
9457,10,0,Yes,10,-0.3988216142208,4,2.3514449386911
9458,10,0,Yes,15,-0.3988216142208,4,2.15441470756977
9459,10,5,No,5,0.351994946133529,4,2.43404316435582
9460,8,0,Yes,2,-3.77749613581528,4,3.48033666780415
9461,8,0,Yes,4,-3.77749613581528,4,2.99329862964487
9462,8,0,Yes,6,-3.77749613581528,4,2.75863543340754
9463,8,0,Yes,8,-3.77749613581528,4,2.64187555488061
9464,8,0,Yes,10,-3.77749613581528,4,2.56465998145435
9465,10,0,Yes,2,-3.77749613581528,5,3.70383236710735
9466,10,0,Yes,4,-3.77749613581528,5,3.33517669333268
9467,10,0,Yes,6,-3.77749613581528,5,3.17430750240488
9468,10,0,Yes,8,-3.77749613581528,5,3.09880630144772
9469,10,0,Yes,10,-3.77749613581528,5,3.05060851238838
9470,4,0,Yes,2,-0.3988216142208,2,4.19524577508056
9471,4,0,Yes,3,-0.3988216142208,2,3.92650376439052
9472,4,0,Yes,4,-0.3988216142208,2,3.7590801408999
9473,4,0,Yes,5,-0.3988216142208,2,3.64331671060236
9474,10,0,Yes,4,-0.0234133340436355,4,2.66188624329444
9475,10,0,Yes,6,-0.0234133340436355,4,2.52692332552822
9476,10,0,Yes,8,-0.0234133340436355,4,2.44133457926604
9477,10,0,Yes,12,-0.0234133340436355,4,2.29476090345347
9478,1,0,Yes,1,0.727403226310693,2,3.76612244809488
9479,1,0,Yes,2,0.727403226310693,2,3.49715885697589
9480,1,0,Yes,5,0.727403226310693,2,3.29236915465581
9481,1,0,Yes,10,0.727403226310693,2,3.21355307029923
9482,1,0,Yes,25,0.727403226310693,2,3.16319230662817
9483,1,0,Yes,50,0.727403226310693,2,3.14861504125066
9484,1,0,Yes,100,0.727403226310693,2,3.14202735953547
9485,1,0,Yes,1,0.727403226310693,2,3.76457610047172
9486,1,0,Yes,2,0.727403226310693,2,3.49513481164661
9487,1,0,Yes,5,0.727403226310693,2,3.28988453883554
9488,1,0,Yes,10,0.727403226310693,2,3.21097659983294
9489,1,0,Yes,25,0.727403226310693,2,3.16036459897715
9490,1,0,Yes,50,0.727403226310693,2,3.14586547006511
9491,1,0,Yes,100,0.727403226310693,2,3.13913907833305
9492,0,0,Yes,1,0.351994946133529,4,3.17686402440064
9493,0,0,Yes,2,0.351994946133529,4,2.66769633298896
9494,0,0,Yes,5,0.351994946133529,4,2.15956364188711
9495,0,0,Yes,10,0.351994946133529,4,1.91003099755435
9496,0,0,Yes,25,0.351994946133529,4,1.72403183258351
9497,0,0,Yes,50,0.351994946133529,4,1.66580597107684
9498,0,0,Yes,100,0.351994946133529,4,1.63915827713132
9499,0,0,Yes,250,0.351994946133529,4,1.62227284773927
9500,139,0,Yes,1,-0.0234133340436355,4,3.44679385847959
9501,139,0,Yes,6,-0.0234133340436355,4,1.96688163319406
9502,139,0,Yes,20,-0.0234133340436355,4,0.984914003436383
9503,1,1,No,1,-0.3988216142208,1,4.62997762995457
9504,0,15,No,15,-3.77749613581528,1,2.94164893166713
9505,0,1,No,1,-4.15290441599244,2,3.86969513144759
9506,2,1,No,1,-0.3988216142208,2,4.02641774386934
9507,4724,1,No,1,0.351994946133529,4,1.09220045974789
9508,1,0,Yes,5,-0.3988216142208,4,2.77403261125316
9509,1,0,Yes,10,-0.3988216142208,4,2.28574789026448
9510,1,0,Yes,15,-0.3988216142208,4,2.21997212550614
9511,2,0,Yes,2,0.727403226310693,3,3.37879059752993
9512,2,0,Yes,3,0.727403226310693,3,3.13708815340738
9513,2,0,Yes,4,0.727403226310693,3,2.95492227659145
9514,2,0,Yes,5,0.727403226310693,3,2.86365301474948
9515,1,0,Yes,2,-0.0234133340436355,3,3.13066696018578
9516,1,0,Yes,4,-0.0234133340436355,3,2.77559404188221
9517,1,0,Yes,6,-0.0234133340436355,3,2.53357015601003
9518,1,0,Yes,8,-0.0234133340436355,3,2.39219861886611
9519,0,0,Yes,5,-3.02667957546095,3,2.67654008524787
9520,0,0,Yes,10,-3.02667957546095,3,2.2482735461817
9521,0,0,Yes,15,-3.02667957546095,3,2.05082519759598
9522,15,15,No,15,-3.77749613581528,2,2.47233042660265
9523,25,0,Yes,5,-0.3988216142208,2,3.94368515361767
9524,25,0,Yes,7,-0.3988216142208,2,3.76805202606596
9525,25,0,Yes,9,-0.3988216142208,2,3.67702789824947
9526,0,0,Yes,1,0.351994946133529,3,3.38869919374963
9527,0,0,Yes,2,0.351994946133529,3,2.87736925385604
9528,0,0,Yes,5,0.351994946133529,3,2.36565029845738
9529,0,0,Yes,10,0.351994946133529,3,2.11358526545427
9530,0,0,Yes,25,0.351994946133529,3,1.92515835751165
9531,0,0,Yes,50,0.351994946133529,3,1.8636570389421
9532,0,0,Yes,100,0.351994946133529,3,1.83431974052169
9533,0,0,Yes,250,0.351994946133529,3,1.81593312709803
9534,0,0,Yes,1,0.351994946133529,4,3.12493799408227
9535,0,0,Yes,2,0.351994946133529,4,2.5797443580892
9536,0,0,Yes,5,0.351994946133529,4,2.00880137846264
9537,0,0,Yes,10,0.351994946133529,4,1.71205232975874
9538,0,0,Yes,25,0.351994946133529,4,1.48026547436796
9539,0,0,Yes,50,0.351994946133529,4,1.40535095472417
9540,0,0,Yes,100,0.351994946133529,4,1.37063599750476
9541,0,0,Yes,250,0.351994946133529,4,1.34849138134453
9542,1,1,No,1,0.727403226310693,4,1.53688044177103
9543,40,1,Yes,1,-0.3988216142208,4,1.94524382268342
9544,85,80,No,80,0.351994946133529,2,1.25861595093811
9545,10,1,Yes,1,0.351994946133529,4,2.496224230955
9546,113,0,Yes,30,-0.0234133340436355,1,3.48256184910313
9547,113,0,Yes,60,-0.0234133340436355,1,3.35304580213435
9548,113,0,Yes,90,-0.0234133340436355,1,3.30582326809697
9549,113,0,Yes,120,-0.0234133340436355,1,3.28134855186418
9550,20,1,No,1,-4.15290441599244,4,2.33864628615212
9551,20,1,No,1,-4.15290441599244,4,2.09321413154072
9552,20,1,No,1,-4.15290441599244,4,2.55519641775609
9553,1098,1,No,1,-1.52504645475229,3,1.60733023053754
9554,0,0,Yes,1,0.351994946133529,2,3.41236191770545
9555,0,0,Yes,2,0.351994946133529,2,2.91652103259056
9556,0,0,Yes,5,0.351994946133529,2,2.43037742272651
9557,0,0,Yes,10,0.351994946133529,2,2.1961210368018
9558,0,0,Yes,25,0.351994946133529,2,2.02361950481902
9559,0,0,Yes,50,0.351994946133529,2,1.96843717852014
9560,0,0,Yes,100,0.351994946133529,2,1.94205713523028
9561,0,0,Yes,250,0.351994946133529,2,1.92556404591769
9562,65,10,No,1,-0.3988216142208,2,2.23138898873827
9563,20,1,No,1,-4.15290441599244,4,2.28998285669781
9564,60,1,Yes,1,-0.3988216142208,0,2.24886084078495
9565,60,1,Yes,1,-0.3988216142208,0,2.27636734775907
9566,88,1,No,1,-3.77749613581528,4,1.69278631416489
9567,20,1,No,1,-4.15290441599244,4,2.83466289127754
9568,20,1,No,1,-4.15290441599244,4,2.70893191047408
9569,20,1,No,1,-4.15290441599244,4,2.57509460838541
9570,20,1,No,1,-4.15290441599244,4,2.67078129959024
9571,20,1,No,1,-4.15290441599244,4,2.67078129959024
9572,20,1,No,1,-4.15290441599244,4,2.67078129959024
9573,4,1,No,1,-1.52504645475229,4,2.67366483786486
9574,2,1,No,1,-0.3988216142208,2,4.06444394323236
9575,10,1,No,1,-4.15290441599244,4,2.13157108624706
9576,1,0,Yes,1,-0.0234133340436355,4,2.77715303824608
9577,1,0,Yes,2,-0.0234133340436355,4,2.41383769907099
9578,1,0,Yes,3,-0.0234133340436355,4,2.18272497249309
9579,1,0,Yes,4,-0.0234133340436355,4,2.13486658369544
9580,1,0,Yes,6,-0.0234133340436355,4,2.00730741714877
9581,15,1,No,1,-1.52504645475229,4,2.87971522407216
9582,15,1,No,1,-1.52504645475229,4,2.87407562198023
9583,100,1,Yes,1,0.351994946133529,4,1.95828261036444
9584,100,1,Yes,1,0.351994946133529,4,2.03167684014851
9585,0,0,Yes,1,0.351994946133529,3,3.39739413161809
9586,0,0,Yes,2,0.351994946133529,3,2.89182633460879
9587,0,0,Yes,5,0.351994946133529,3,2.38965178506136
9588,0,0,Yes,10,0.351994946133529,3,2.14436256624373
9589,0,0,Yes,25,0.351994946133529,3,1.9622004259778
9590,0,0,Yes,50,0.351994946133529,3,1.90300311434789
9591,0,0,Yes,100,0.351994946133529,3,1.87481381738385
9592,0,0,Yes,250,0.351994946133529,3,1.85759758425825
9593,1,0,Yes,1,0.351994946133529,2,4.23518133370613
9594,1,0,Yes,5,0.351994946133529,2,2.9660175776106
9595,1,0,Yes,10,0.351994946133529,2,2.66285693885067
9596,1,0,Yes,15,0.351994946133529,2,2.54170753089165
9597,40,1,No,1,0.351994946133529,2,2.84748993719957
9598,50,1,Yes,1,0.727403226310693,4,2.4485732140545
9599,0,0,Yes,1,0.351994946133529,2,3.37698707569412
9600,0,0,Yes,2,0.351994946133529,2,2.85776216534588
9601,0,0,Yes,5,0.351994946133529,2,2.33272504162893
9602,0,0,Yes,10,0.351994946133529,2,2.07101755576034
9603,0,0,Yes,25,0.351994946133529,2,1.87353283122523
9604,0,0,Yes,50,0.351994946133529,2,1.80866514485756
9605,0,0,Yes,100,0.351994946133529,2,1.77764336327605
9606,0,0,Yes,250,0.351994946133529,2,1.75817406297499
9607,0,0,Yes,1,0.351994946133529,2,3.37736703490247
9608,0,0,Yes,2,0.351994946133529,2,2.85840068950842
9609,0,0,Yes,5,0.351994946133529,2,2.33380424267171
9610,0,0,Yes,10,0.351994946133529,2,2.0727695164768
9611,0,0,Yes,25,0.351994946133529,2,1.87524044837926
9612,0,0,Yes,50,0.351994946133529,2,1.81094206886214
9613,0,0,Yes,100,0.351994946133529,2,1.77952266920031
9614,0,0,Yes,250,0.351994946133529,2,1.76056876206655
9615,0,0,Yes,1,0.351994946133529,3,3.40831870352905
9616,0,0,Yes,2,0.351994946133529,3,2.90987392616989
9617,0,0,Yes,5,0.351994946133529,3,2.41929887558375
9618,0,0,Yes,10,0.351994946133529,3,2.18209751086217
9619,0,0,Yes,25,0.351994946133529,3,2.00730741714877
9620,0,0,Yes,50,0.351994946133529,3,1.95079620650092
9621,0,0,Yes,100,0.351994946133529,3,1.92394030385927
9622,0,0,Yes,250,0.351994946133529,3,1.90755620411193
9623,60,1,Yes,1,0.351994946133529,3,2.03822125667006
9624,60,10,Yes,1,0.351994946133529,3,1.96493379261585
9625,11,0,Yes,1,-0.3988216142208,2,5.14791063153341
9626,11,0,Yes,3,-0.3988216142208,2,4.3510451671845
9627,11,0,Yes,5,-0.3988216142208,2,4.07167950452533
9628,11,0,Yes,10,-0.3988216142208,2,3.79499511098705
9629,11,0,Yes,15,-0.3988216142208,2,3.68271254454734
9630,11,0,Yes,20,-0.3988216142208,2,3.6213854357339
9631,10,1,No,1,-0.3988216142208,2,3.19503495518234
9632,0,0,Yes,1,0.351994946133529,2,3.12945077691956
9633,0,0,Yes,2,0.351994946133529,2,2.58751596193147
9634,0,0,Yes,5,0.351994946133529,2,2.02251573001827
9635,0,0,Yes,10,0.351994946133529,2,1.73095417113059
9636,0,0,Yes,25,0.351994946133529,2,1.50342123384622
9637,0,0,Yes,50,0.351994946133529,2,1.43095112833247
9638,0,0,Yes,100,0.351994946133529,2,1.39644035349885
9639,0,0,Yes,250,0.351994946133529,2,1.37486598507312
9640,2,1,No,1,-0.774229894397964,3,3.29092054576005
9641,0,0,Yes,1,0.351994946133529,3,3.39953288224668
9642,0,0,Yes,2,0.351994946133529,3,2.89536973553448
9643,0,0,Yes,5,0.351994946133529,3,2.39549983523784
9644,0,0,Yes,10,0.351994946133529,3,2.15183026434159
9645,0,0,Yes,25,0.351994946133529,3,1.97115357393716
9646,0,0,Yes,50,0.351994946133529,3,1.91249968151079
9647,0,0,Yes,100,0.351994946133529,3,1.88458057332204
9648,0,0,Yes,250,0.351994946133529,3,1.86753310292804
9649,0,0,Yes,1,0.351994946133529,4,3.16730176666886
9650,0,0,Yes,2,0.351994946133529,4,2.65173475579005
9651,0,0,Yes,5,0.351994946133529,4,2.13289058874863
9652,0,0,Yes,10,0.351994946133529,4,1.87609316471602
9653,0,0,Yes,25,0.351994946133529,4,1.68249522477493
9654,0,0,Yes,50,0.351994946133529,4,1.62227284773927
9655,0,0,Yes,100,0.351994946133529,4,1.59385782496907
9656,0,0,Yes,250,0.351994946133529,4,1.57618293245023
9657,0,0,Yes,1,0.351994946133529,2,3.25658130849988
9658,0,0,Yes,2,0.351994946133529,2,2.75810632782699
9659,0,0,Yes,5,0.351994946133529,2,2.26776254358129
9660,0,0,Yes,10,0.351994946133529,2,2.03058192794961
9661,0,0,Yes,25,0.351994946133529,2,1.85542456413196
9662,0,0,Yes,50,0.351994946133529,2,1.80088459295346
9663,0,0,Yes,100,0.351994946133529,2,1.77528925337443
9664,0,0,Yes,250,0.351994946133529,2,1.75913263087138
9665,0,0,Yes,1,0.351994946133529,4,3.15871140272502
9666,0,0,Yes,2,0.351994946133529,4,2.63730747411157
9667,0,0,Yes,5,0.351994946133529,4,2.10853125438777
9668,0,0,Yes,10,0.351994946133529,4,1.84448806380307
9669,0,0,Yes,25,0.351994946133529,4,1.6440075656541
9670,0,0,Yes,50,0.351994946133529,4,1.58134661508739
9671,0,0,Yes,100,0.351994946133529,4,1.5517267962234
9672,0,0,Yes,250,0.351994946133529,4,1.53328427715665
9673,264,1,No,1,-4.15290441599244,4,2.23317979557518
9674,0,0,Yes,1,0.351994946133529,0,2.93649651658392
9675,0,0,Yes,2,0.351994946133529,0,2.39372361149856
9676,0,0,Yes,5,0.351994946133529,0,1.82718464434573
9677,0,0,Yes,10,0.351994946133529,0,1.53448443620175
9678,0,0,Yes,25,0.351994946133529,0,1.30569450686187
9679,0,0,Yes,50,0.351994946133529,0,1.23624089987155
9680,0,0,Yes,100,0.351994946133529,0,1.2042170392834
9681,0,0,Yes,250,0.351994946133529,0,1.18483897177061
9682,14,1,No,1,-2.65127129528379,3,2.22178347628454
9683,0,0,Yes,1,0.351994946133529,3,3.38446466886902
9684,0,0,Yes,2,0.351994946133529,3,2.87029813988017
9685,0,0,Yes,5,0.351994946133529,3,2.35382655627815
9686,0,0,Yes,10,0.351994946133529,3,2.09868713837525
9687,0,0,Yes,25,0.351994946133529,3,1.90672991006786
9688,0,0,Yes,50,0.351994946133529,3,1.8440481061375
9689,0,0,Yes,100,0.351994946133529,3,1.81412107774575
9690,0,0,Yes,250,0.351994946133529,3,1.79581766658392
9691,0,0,Yes,1,0.351994946133529,3,3.38963776913254
9692,0,0,Yes,2,0.351994946133529,3,2.8789338453491
9693,0,0,Yes,5,0.351994946133529,3,2.36825891891812
9694,0,0,Yes,10,0.351994946133529,3,2.11727537338717
9695,0,0,Yes,25,0.351994946133529,3,1.92920785430783
9696,0,0,Yes,50,0.351994946133529,3,1.86839241400252
9697,0,0,Yes,100,0.351994946133529,3,1.83919575342014
9698,0,0,Yes,250,0.351994946133529,3,1.82089939833377
9699,0,0,Yes,1,0.351994946133529,3,3.39038799568925
9700,0,0,Yes,2,0.351994946133529,3,2.88018375840853
9701,0,0,Yes,5,0.351994946133529,3,2.37034092680836
9702,0,0,Yes,10,0.351994946133529,3,2.11995056122574
9703,0,0,Yes,25,0.351994946133529,3,1.93243568616131
9704,0,0,Yes,50,0.351994946133529,3,1.87182229312629
9705,0,0,Yes,100,0.351994946133529,3,1.84228633728917
9706,0,0,Yes,250,0.351994946133529,3,1.82449580329157
9707,0,0,Yes,1,0.351994946133529,3,3.29906748572987
9708,0,0,Yes,2,0.351994946133529,3,2.82711747576101
9709,0,0,Yes,5,0.351994946133529,3,2.37785207468295
9710,0,0,Yes,10,0.351994946133529,3,2.16851097211556
9711,0,0,Yes,25,0.351994946133529,3,2.01771857725937
9712,0,0,Yes,50,0.351994946133529,3,1.97154102877446
9713,0,0,Yes,100,0.351994946133529,3,1.94960900251937
9714,0,0,Yes,250,0.351994946133529,3,1.93645587935075
9715,0,0,Yes,1,0.351994946133529,3,3.38361560788883
9716,0,0,Yes,2,0.351994946133529,3,2.86887789714608
9717,0,0,Yes,5,0.351994946133529,3,2.3514449386911
9718,0,0,Yes,10,0.351994946133529,3,2.09527002091244
9719,0,0,Yes,25,0.351994946133529,3,1.90300311434789
9720,0,0,Yes,50,0.351994946133529,3,1.84007975247702
9721,0,0,Yes,100,0.351994946133529,3,1.8100319212917
9722,0,0,Yes,250,0.351994946133529,3,1.7916528179438
9723,0,0,Yes,1,0.351994946133529,3,3.38710159109139
9724,0,0,Yes,2,0.351994946133529,3,2.87470381735583
9725,0,0,Yes,5,0.351994946133529,3,2.36119996642187
9726,0,0,Yes,10,0.351994946133529,3,2.10819341038335
9727,0,0,Yes,25,0.351994946133529,3,1.91823635357577
9728,0,0,Yes,50,0.351994946133529,3,1.85629433890645
9729,0,0,Yes,100,0.351994946133529,3,1.82673700594413
9730,0,0,Yes,250,0.351994946133529,3,1.80866514485756
9731,0,0,Yes,1,0.351994946133529,3,3.38832351679884
9732,0,0,Yes,2,0.351994946133529,3,2.87674273118973
9733,0,0,Yes,5,0.351994946133529,3,2.36460494191393
9734,0,0,Yes,10,0.351994946133529,3,2.11257650461786
9735,0,0,Yes,25,0.351994946133529,3,1.92353395605084
9736,0,0,Yes,50,0.351994946133529,3,1.86236167177054
9737,0,0,Yes,100,0.351994946133529,3,1.83254073357424
9738,0,0,Yes,250,0.351994946133529,3,1.81457439800704
9739,0,0,Yes,1,0.351994946133529,3,3.39104398253906
9740,0,0,Yes,2,0.351994946133529,3,2.88127615224207
9741,0,0,Yes,5,0.351994946133529,3,2.37215913462957
9742,0,0,Yes,10,0.351994946133529,3,2.12228549426999
9743,0,0,Yes,25,0.351994946133529,3,1.93525151748878
9744,0,0,Yes,50,0.351994946133529,3,1.87438700429674
9745,0,0,Yes,100,0.351994946133529,3,1.84536739887142
9746,0,0,Yes,250,0.351994946133529,3,1.82763208245684
9747,0,0,Yes,1,0.351994946133529,2,3.09880630144772
9748,0,0,Yes,2,0.351994946133529,2,2.53423241558435
9749,0,0,Yes,5,0.351994946133529,2,1.9267801245711
9750,0,0,Yes,10,0.351994946133529,2,1.6006167157957
9751,0,0,Yes,25,0.351994946133529,2,1.33686711118466
9752,0,0,Yes,50,0.351994946133529,2,1.25068220966439
9753,0,0,Yes,100,0.351994946133529,2,1.20921103191393
9754,0,0,Yes,250,0.351994946133529,2,1.18398786877493
9755,0,0,Yes,1,0.351994946133529,4,3.13418555032451
9756,0,0,Yes,2,0.351994946133529,4,2.59564279116588
9757,0,0,Yes,5,0.351994946133529,4,2.0367706387064
9758,0,0,Yes,10,0.351994946133529,4,1.74950535080058
9759,0,0,Yes,25,0.351994946133529,4,1.52726178065549
9760,0,0,Yes,50,0.351994946133529,4,1.4559122586429
9761,0,0,Yes,100,0.351994946133529,4,1.42293744088122
9762,0,0,Yes,250,0.351994946133529,4,1.40193319024952
9763,0,0,Yes,1,0.351994946133529,4,3.13442775596652
9764,0,0,Yes,2,0.351994946133529,4,2.59605777662867
9765,0,0,Yes,5,0.351994946133529,4,2.03749621072476
9766,0,0,Yes,10,0.351994946133529,4,1.7509553647331
9767,0,0,Yes,25,0.351994946133529,4,1.52846918508822
9768,0,0,Yes,50,0.351994946133529,4,1.45785659172073
9769,0,0,Yes,100,0.351994946133529,4,1.42427752306799
9770,0,0,Yes,250,0.351994946133529,4,1.40330169809185
9771,0,25,No,25,-3.77749613581528,4,1.28512934151855
9772,0,0,Yes,1,-3.77749613581528,4,3.7279324538942
9773,0,0,Yes,5,-3.77749613581528,4,2.34506608797021
9774,0,0,Yes,10,-3.77749613581528,4,1.87779641910936
9775,0,0,Yes,20,-3.77749613581528,4,1.52423687614408
9776,0,0,Yes,1,0.351994946133529,3,3.36724901355198
9777,0,0,Yes,2,0.351994946133529,3,2.84134049924846
9778,0,0,Yes,5,0.351994946133529,3,2.30508193156581
9779,0,0,Yes,10,0.351994946133529,3,2.03495440207318
9780,0,0,Yes,25,0.351994946133529,3,1.82897319683763
9781,0,0,Yes,50,0.351994946133529,3,1.76152503832346
9782,0,0,Yes,100,0.351994946133529,3,1.72898124494786
9783,0,0,Yes,250,0.351994946133529,3,1.70853110371297
9784,0,0,Yes,1,0.351994946133529,3,3.40277875130037
9785,0,0,Yes,2,0.351994946133529,3,2.90073789104526
9786,0,0,Yes,5,0.351994946133529,3,2.40433393535435
9787,0,0,Yes,10,0.351994946133529,3,2.16308821789305
9788,0,0,Yes,25,0.351994946133529,3,1.984625959194
9789,0,0,Yes,50,0.351994946133529,3,1.9267801245711
9790,0,0,Yes,100,0.351994946133529,3,1.89926237765021
9791,0,0,Yes,250,0.351994946133529,3,1.88246546499722
9792,38,5,No,5,0.351994946133529,1,3.82972520719103
9793,0,0,Yes,1,0.351994946133529,2,3.14310831788859
9794,0,0,Yes,2,0.351994946133529,2,2.61088370465176
9795,0,0,Yes,5,0.351994946133529,2,2.06327225450097
9796,0,0,Yes,10,0.351994946133529,2,1.78513948869804
9797,0,0,Yes,25,0.351994946133529,2,1.57099244773742
9798,0,0,Yes,50,0.351994946133529,2,1.50280240126647
9799,0,0,Yes,100,0.351994946133529,2,1.47136208914401
9800,0,0,Yes,250,0.351994946133529,2,1.45136072556918
9801,0,0,Yes,1,0.351994946133529,2,3.14490732258898
9802,0,0,Yes,2,0.351994946133529,2,2.61394496526854
9803,0,0,Yes,5,0.351994946133529,2,2.06855964275072
9804,0,0,Yes,10,0.351994946133529,2,1.7916528179438
9805,0,0,Yes,25,0.351994946133529,2,1.57962834846396
9806,0,0,Yes,50,0.351994946133529,2,1.51204491875012
9807,0,0,Yes,100,0.351994946133529,2,1.48089840741338
9808,0,0,Yes,250,0.351994946133529,2,1.46108876941336
9809,300,0,Yes,2,-0.0234133340436355,2,3.48392873443934
9810,300,0,Yes,3,-0.0234133340436355,2,3.15397286920296
9811,300,0,Yes,5,-0.0234133340436355,2,2.79821926300156
9812,300,0,Yes,10,-0.0234133340436355,2,2.40030517060689
9813,300,0,Yes,20,-0.0234133340436355,2,2.06644804104179
9814,300,0,Yes,50,-0.0234133340436355,2,1.84580677661416
9815,300,0,Yes,100,-0.0234133340436355,2,1.78607256568953
9816,0,0,Yes,1,0.351994946133529,2,3.10705382653177
9817,0,0,Yes,2,0.351994946133529,2,2.54869225364006
9818,0,0,Yes,5,0.351994946133529,2,1.95356088017827
9819,0,0,Yes,10,0.351994946133529,2,1.63699546645221
9820,0,0,Yes,25,0.351994946133529,2,1.38397003367899
9821,0,0,Yes,50,0.351994946133529,2,1.3019179132978
9822,0,0,Yes,100,0.351994946133529,2,1.26255934164978
9823,0,0,Yes,250,0.351994946133529,2,1.23866231409445
9824,0,0,Yes,1,0.351994946133529,2,3.1195447970628
9825,0,0,Yes,2,0.351994946133529,2,2.57042313747181
9826,0,0,Yes,5,0.351994946133529,2,1.99224374935909
9827,0,0,Yes,10,0.351994946133529,2,1.6902234535133
9828,0,0,Yes,25,0.351994946133529,2,1.45201221430909
9829,0,0,Yes,50,0.351994946133529,2,1.37556924668869
9830,0,0,Yes,100,0.351994946133529,2,1.33905697939763
9831,0,0,Yes,250,0.351994946133529,2,1.31619371613273
9832,5,0,Yes,2,-0.774229894397964,3,3.91242053828199
9833,5,0,Yes,5,-0.774229894397964,3,3.25968426065351
9834,1374,0,Yes,25,0.351994946133529,2,1.95040062842566
9835,1374,0,Yes,50,0.351994946133529,2,1.80501124843781
9836,1374,100,Yes,100,-1.52504645475229,2,1.4060331081178
9837,300,5,Yes,1,0.351994946133529,4,1.33613608814389
9838,300,1,Yes,1,0.351994946133529,4,1.4302857684081
9839,1,0,Yes,1,-0.0234133340436355,2,3.45341701565144
9840,1,0,Yes,6,-0.0234133340436355,2,2.21815748778139
9841,1,0,Yes,20,-0.0234133340436355,2,1.62062354056904
9842,1,1,No,1,0.727403226310693,2,3.81020340046206
9843,0,0,Yes,1,0.351994946133529,4,3.37327488787342
9844,0,0,Yes,2,0.351994946133529,4,2.85151509435823
9845,0,0,Yes,5,0.351994946133529,4,2.32241412222765
9846,0,0,Yes,10,0.351994946133529,4,2.05760138825781
9847,0,0,Yes,25,0.351994946133529,4,1.85672894276753
9848,0,0,Yes,50,0.351994946133529,4,1.79118898442574
9849,0,0,Yes,100,0.351994946133529,4,1.75961157046997
9850,0,0,Yes,250,0.351994946133529,4,1.73978448449749
9851,0,0,Yes,1,0.351994946133529,4,3.16975936096724
9852,0,0,Yes,2,0.351994946133529,4,2.65584680819684
9853,0,0,Yes,5,0.351994946133529,4,2.13978955584347
9854,0,0,Yes,10,0.351994946133529,4,1.88458057332204
9855,0,0,Yes,25,0.351994946133529,4,1.69329809904626
9856,0,0,Yes,50,0.351994946133529,4,1.63319925527979
9857,0,0,Yes,100,0.351994946133529,4,1.60565607255471
9858,0,0,Yes,250,0.351994946133529,4,1.58819030849802
9859,0,0,Yes,1,0.351994946133529,2,3.13139596080929
9860,0,0,Yes,2,0.351994946133529,2,2.59085803929227
9861,0,0,Yes,5,0.351994946133529,2,2.02838850047725
9862,0,0,Yes,10,0.351994946133529,2,1.73831816987456
9863,0,0,Yes,25,0.351994946133529,2,1.51327082524685
9864,0,0,Yes,50,0.351994946133529,2,1.44087876518863
9865,0,0,Yes,100,0.351994946133529,2,1.40671479649537
9866,0,0,Yes,250,0.351994946133529,2,1.38605924949296
9867,0,0,Yes,1,0.351994946133529,3,3.41812275213466
9868,0,0,Yes,2,0.351994946133529,3,2.9259622101398
9869,0,0,Yes,5,0.351994946133529,3,2.44544290351942
9870,0,0,Yes,10,0.351994946133529,3,2.21542934200935
